OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductName,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitMargin,DeliveryDays,Delayed
O00976,2024-01-14,2024-01-18,Second Class,C0152,Customer_152,Consumer,UK,Delhi,TN,862092,West,P0078,Accessories_78,Technology,Accessories,3080.08,5,0.2,-300.14,-0.0974455208955611,4,1
O00466,2024-01-15,2024-01-19,Second Class,C0134,Customer_134,Consumer,Australia,New York,BC,238155,South,P0053,Accessories_53,Technology,Accessories,2212.32,2,0.0,336.91,0.1522880957546828,4,1
O00102,2024-01-16,2024-01-18,Same Day,C0211,Customer_211,Consumer,Australia,Vancouver,KA,681780,South,P0075,Machines_75,Technology,Machines,5143.73,5,0.1,1304.24,0.253559187593439,2,1
O00299,2024-01-16,2024-01-20,Standard Class,C0084,Customer_84,Consumer,Australia,Delhi,CA,139986,West,P0113,Accessories_113,Technology,Accessories,2273.4,3,0.0,514.79,0.2264405735902172,4,0
O00410,2024-01-16,2024-01-17,Same Day,C0191,Customer_191,Consumer,India,Bengaluru,TX,277900,East,P0002,Binders_2,Office Supplies,Binders,1898.69,3,0.1,215.59,0.1135467085200849,1,1
O00738,2024-01-16,2024-01-18,First Class,C0213,Customer_213,Corporate,Canada,Vancouver,BC,613319,East,P0006,Tables_6,Furniture,Tables,6479.04,6,0.0,529.1,0.081663332839433,2,1
O00962,2024-01-16,2024-01-22,Standard Class,C0201,Customer_201,Corporate,Australia,New York,TN,791757,East,P0025,Tables_25,Furniture,Tables,2579.77,6,0.3,793.76,0.3076863441314535,6,1
O00444,2024-01-17,2024-01-23,Standard Class,C0054,Customer_54,Home Office,Canada,Sydney,TX,400709,West,P0057,Storage_57,Office Supplies,Storage,726.68,1,0.0,152.92,0.210436505752188,6,1
O00602,2024-01-17,2024-01-22,Second Class,C0043,Customer_43,Consumer,USA,Vancouver,TX,249521,South,P0111,Binders_111,Office Supplies,Binders,2807.66,6,0.2,-131.4,-0.0468005385267447,5,1
O00952,2024-01-18,2024-01-21,First Class,C0162,Customer_162,Corporate,Canada,San Francisco,MH,354726,South,P0010,Binders_10,Office Supplies,Binders,1337.71,3,0.2,156.19,0.1167592378019152,3,1
O00898,2024-01-19,2024-01-22,First Class,C0024,Customer_24,Consumer,USA,Mumbai,DL,687111,East,P0067,Bookcases_67,Furniture,Bookcases,2748.75,5,0.0,148.35,0.0539699863574352,3,1
O00051,2024-01-19,2024-01-24,Standard Class,C0164,Customer_164,Consumer,Australia,Bengaluru,NY,356609,Central,P0044,Binders_44,Office Supplies,Binders,3561.26,6,0.2,919.93,0.2583158769648944,5,0
O00201,2024-01-20,2024-01-24,Second Class,C0177,Customer_177,Corporate,India,New York,GJ,746117,Central,P0102,Storage_102,Office Supplies,Storage,5993.96,7,0.0,309.48,0.0516319761893639,4,1
O00562,2024-01-20,2024-01-22,Second Class,C0197,Customer_197,Corporate,UK,Ahmedabad,BC,463476,South,P0056,Bookcases_56,Furniture,Bookcases,2351.94,2,0.0,255.77,0.1087485224963221,2,0
O00488,2024-01-21,2024-01-25,Second Class,C0163,Customer_163,Corporate,USA,Sydney,TN,307980,South,P0019,Bookcases_19,Furniture,Bookcases,732.09,3,0.0,136.35,0.1862475925091177,4,1
O00431,2024-01-25,2024-01-30,Second Class,C0166,Customer_166,Home Office,Australia,Ahmedabad,NSW,436676,Central,P0082,Paper_82,Office Supplies,Paper,2584.77,3,0.0,768.36,0.2972643600784596,5,1
O00579,2024-01-26,2024-01-30,Second Class,C0004,Customer_4,Corporate,UK,Mumbai,TN,318967,South,P0006,Tables_6,Furniture,Tables,2098.65,5,0.0,70.08,0.0333928954327782,4,1
O00948,2024-01-26,2024-02-02,Standard Class,C0107,Customer_107,Consumer,India,Ahmedabad,KA,890857,West,P0045,Machines_45,Technology,Machines,253.62,1,0.0,-1.0,-0.0039429067108272,7,1
O00417,2024-01-27,2024-02-03,Standard Class,C0022,Customer_22,Consumer,USA,Vancouver,TN,776926,East,P0003,Chairs_3,Furniture,Chairs,2275.76,2,0.0,404.11,0.1775714486589095,7,1
O00716,2024-01-28,2024-02-02,Second Class,C0218,Customer_218,Corporate,Canada,Sydney,GJ,111046,West,P0040,Binders_40,Office Supplies,Binders,3223.2,5,0.0,867.44,0.2691238520724746,5,1
O00534,2024-01-28,2024-01-31,First Class,C0031,Customer_31,Corporate,Australia,New York,NY,233554,Central,P0081,Paper_81,Office Supplies,Paper,248.49,1,0.1,71.27,0.2868123465733027,3,1
O00511,2024-01-30,2024-01-30,Same Day,C0141,Customer_141,Home Office,India,Vancouver,TX,167642,West,P0071,Tables_71,Furniture,Tables,1167.4,4,0.0,179.84,0.1540517389069727,0,0
O00111,2024-02-01,2024-02-08,Standard Class,C0215,Customer_215,Corporate,Canada,New York,CA,976031,East,P0016,Accessories_16,Technology,Accessories,258.12,3,0.0,13.61,0.0527274136060746,7,1
O00528,2024-02-01,2024-02-08,Standard Class,C0173,Customer_173,Consumer,India,Chennai,TX,288456,East,P0056,Bookcases_56,Furniture,Bookcases,3394.5,6,0.0,332.49,0.0979496243923994,7,1
O00647,2024-02-01,2024-02-03,Second Class,C0025,Customer_25,Consumer,India,Bengaluru,TX,251878,South,P0080,Binders_80,Office Supplies,Binders,4746.56,5,0.1,779.16,0.1641525652261848,2,0
O00876,2024-02-03,2024-02-09,Standard Class,C0119,Customer_119,Home Office,India,Mumbai,NSW,123236,East,P0078,Accessories_78,Technology,Accessories,4405.28,4,0.0,629.21,0.142830875676461,6,1
O00800,2024-02-03,2024-02-04,First Class,C0221,Customer_221,Corporate,Australia,Houston,NY,808662,West,P0106,Accessories_106,Technology,Accessories,4703.38,6,0.2,1109.79,0.2359558445203236,1,0
O00160,2024-02-03,2024-02-08,Second Class,C0056,Customer_56,Home Office,Australia,New York,KA,286240,West,P0109,Paper_109,Office Supplies,Paper,2548.59,3,0.0,340.61,0.133646447643599,5,1
O00577,2024-02-03,2024-02-06,First Class,C0238,Customer_238,Consumer,Australia,Sydney,BC,166017,West,P0026,Storage_26,Office Supplies,Storage,3039.64,4,0.0,481.51,0.158410206471819,3,1
O00394,2024-02-03,2024-02-05,Same Day,C0239,Customer_239,Corporate,Australia,New York,KA,278376,Central,P0012,Machines_12,Technology,Machines,2424.96,4,0.0,169.22,0.0697825943520717,2,1
O00808,2024-02-04,2024-02-06,First Class,C0231,Customer_231,Corporate,USA,Sydney,GJ,738418,Central,P0073,Paper_73,Office Supplies,Paper,488.28,1,0.1,99.48,0.2037355615630376,2,1
O00459,2024-02-04,2024-02-06,First Class,C0217,Customer_217,Consumer,Australia,Mumbai,GJ,517978,West,P0045,Machines_45,Technology,Machines,3795.28,5,0.2,882.4,0.2324993149385552,2,1
O00857,2024-02-04,2024-02-07,First Class,C0187,Customer_187,Home Office,Australia,Houston,NSW,575781,East,P0012,Machines_12,Technology,Machines,4983.6,6,0.0,1025.05,0.2056846456376916,3,1
O00328,2024-02-04,2024-02-08,Standard Class,C0196,Customer_196,Consumer,UK,Bengaluru,DL,397881,Central,P0061,Bookcases_61,Furniture,Bookcases,4722.54,7,0.1,740.04,0.1567038076967055,4,0
O00795,2024-02-05,2024-02-05,Same Day,C0034,Customer_34,Home Office,Canada,Sydney,NY,783889,Central,P0105,Machines_105,Technology,Machines,460.4,2,0.1,60.49,0.131385751520417,0,0
O00625,2024-02-06,2024-02-13,Standard Class,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0023,Bookcases_23,Furniture,Bookcases,3880.15,5,0.0,454.94,0.1172480445343607,7,1
O00490,2024-02-09,2024-02-12,First Class,C0163,Customer_163,Corporate,USA,Sydney,TN,307980,South,P0008,Machines_8,Technology,Machines,1018.76,4,0.0,278.99,0.2738525266009659,3,1
O00395,2024-02-09,2024-02-13,Standard Class,C0162,Customer_162,Corporate,Canada,San Francisco,MH,697794,South,P0118,Phones_118,Technology,Phones,3112.16,5,0.1,581.06,0.1867063390057066,4,0
O00710,2024-02-09,2024-02-09,Same Day,C0188,Customer_188,Corporate,India,Chennai,TX,129402,Central,P0117,Storage_117,Office Supplies,Storage,2254.9,5,0.1,420.87,0.1866468579537895,0,0
O00745,2024-02-09,2024-02-14,Standard Class,C0118,Customer_118,Consumer,USA,Bengaluru,KA,360910,South,P0119,Binders_119,Office Supplies,Binders,43.33,1,0.2,3.87,0.089314562658666,5,0
O00772,2024-02-10,2024-02-10,Same Day,C0064,Customer_64,Consumer,Canada,Sydney,NSW,283675,South,P0083,Phones_83,Technology,Phones,1831.12,2,0.2,544.01,0.2970913976145747,0,0
O00347,2024-02-10,2024-02-15,Second Class,C0203,Customer_203,Consumer,UK,New York,TX,579361,Central,P0031,Bookcases_31,Furniture,Bookcases,6708.02,7,0.2,1313.16,0.1957597025649893,5,1
O00371,2024-02-10,2024-02-15,Standard Class,C0011,Customer_11,Consumer,USA,New York,TN,247313,East,P0071,Tables_71,Furniture,Tables,337.45,1,0.0,104.83,0.3106534301377982,5,0
O00155,2024-02-11,2024-02-11,Same Day,C0221,Customer_221,Corporate,Australia,Houston,NY,808662,West,P0086,Machines_86,Technology,Machines,174.74,4,0.1,43.19,0.2471672198695204,0,0
O00672,2024-02-11,2024-02-17,Standard Class,C0099,Customer_99,Consumer,India,Delhi,MH,599876,West,P0006,Tables_6,Furniture,Tables,5019.14,7,0.0,569.56,0.1134776077176567,6,1
O00364,2024-02-11,2024-02-11,Same Day,C0240,Customer_240,Consumer,USA,Bengaluru,TN,788281,West,P0108,Paper_108,Office Supplies,Paper,138.3,2,0.2,45.79,0.3310918293564714,0,0
O00848,2024-02-12,2024-02-17,Second Class,C0185,Customer_185,Consumer,Canada,Houston,GJ,599512,South,P0117,Storage_117,Office Supplies,Storage,4466.28,7,0.0,225.04,0.0503864513644464,5,1
O00565,2024-02-12,2024-02-18,Standard Class,C0167,Customer_167,Consumer,UK,Chennai,GJ,444138,Central,P0111,Binders_111,Office Supplies,Binders,389.82,6,0.0,13.87,0.0355805243445692,6,1
O00687,2024-02-17,2024-02-17,Same Day,C0121,Customer_121,Home Office,Australia,Vancouver,BC,840874,Central,P0097,Phones_97,Technology,Phones,2779.3,5,0.0,-268.54,-0.0966214514446083,0,0
O00631,2024-02-18,2024-02-22,Second Class,C0014,Customer_14,Consumer,USA,Sydney,TX,346726,East,P0055,Tables_55,Furniture,Tables,2542.92,3,0.2,615.9,0.2422018781558208,4,1
O00850,2024-02-18,2024-02-25,Standard Class,C0189,Customer_189,Consumer,UK,Houston,NY,104263,West,P0099,Storage_99,Office Supplies,Storage,1878.74,2,0.2,400.83,0.2133504369950072,7,1
O00071,2024-02-18,2024-02-18,Same Day,C0013,Customer_13,Home Office,USA,Sydney,DL,258768,West,P0017,Paper_17,Office Supplies,Paper,1154.08,1,0.0,182.13,0.1578140163593512,0,0
O00553,2024-02-20,2024-02-24,Standard Class,C0125,Customer_125,Consumer,Canada,Mumbai,TX,194914,East,P0078,Accessories_78,Technology,Accessories,681.49,2,0.2,137.74,0.2021159518114719,4,0
O00127,2024-02-21,2024-02-25,Standard Class,C0009,Customer_9,Corporate,UK,New York,BC,643385,East,P0029,Binders_29,Office Supplies,Binders,3033.47,4,0.2,1014.43,0.3344124055949127,4,0
O00727,2024-02-22,2024-02-22,Same Day,C0063,Customer_63,Home Office,USA,Houston,NY,962061,East,P0017,Paper_17,Office Supplies,Paper,1172.32,4,0.2,282.0,0.2405486556571584,0,0
O00370,2024-02-23,2024-02-28,Second Class,C0030,Customer_30,Consumer,Canada,Mumbai,GJ,978806,East,P0053,Accessories_53,Technology,Accessories,2273.58,2,0.0,523.86,0.2304119494365714,5,1
O00249,2024-02-23,2024-02-27,Second Class,C0034,Customer_34,Home Office,Canada,Sydney,NY,233554,Central,P0105,Machines_105,Technology,Machines,898.46,1,0.0,86.77,0.0965763640006232,4,1
O00177,2024-02-24,2024-02-24,First Class,C0049,Customer_49,Consumer,Canada,New York,TN,237717,Central,P0020,Paper_20,Office Supplies,Paper,850.73,2,0.1,134.72,0.1583581159709896,0,0
O00468,2024-02-24,2024-02-26,First Class,C0059,Customer_59,Consumer,Canada,Houston,TX,402950,Central,P0059,Paper_59,Office Supplies,Paper,1098.08,4,0.0,2.84,0.0025863325076497,2,1
O00678,2024-02-25,2024-02-27,First Class,C0173,Customer_173,Consumer,India,Chennai,TX,288456,East,P0107,Machines_107,Technology,Machines,1999.5,2,0.0,380.38,0.1902375593898474,2,1
O00524,2024-02-26,2024-02-26,First Class,C0220,Customer_220,Home Office,India,Mumbai,TN,478165,Central,P0107,Machines_107,Technology,Machines,2319.7,5,0.1,276.72,0.1192912876665086,0,0
O00470,2024-02-26,2024-03-04,Standard Class,C0242,Customer_242,Home Office,USA,Vancouver,NSW,756884,South,P0039,Paper_39,Office Supplies,Paper,4534.65,5,0.0,1760.1,0.3881446197611723,7,1
O00496,2024-02-27,2024-03-05,Standard Class,C0122,Customer_122,Home Office,Canada,Mumbai,NSW,727433,Central,P0051,Machines_51,Technology,Machines,1259.7,2,0.0,248.35,0.1971501151067714,7,1
O00917,2024-02-27,2024-02-27,First Class,C0049,Customer_49,Consumer,Canada,New York,TN,237717,Central,P0068,Tables_68,Furniture,Tables,1231.42,2,0.2,202.23,0.1642250410095661,0,0
O00900,2024-02-29,2024-02-29,Same Day,C0108,Customer_108,Corporate,Australia,Ahmedabad,MH,354726,East,P0099,Storage_99,Office Supplies,Storage,5525.6,7,0.1,827.31,0.1497231069929057,0,0
O00535,2024-02-29,2024-03-06,Standard Class,C0003,Customer_3,Corporate,India,Chennai,MH,906388,South,P0060,Binders_60,Office Supplies,Binders,1029.95,1,0.0,151.63,0.1472207388708189,6,1
O00286,2024-02-29,2024-03-06,Standard Class,C0087,Customer_87,Corporate,Australia,Houston,TX,725646,East,P0053,Accessories_53,Technology,Accessories,5023.26,5,0.1,1447.87,0.2882331394353467,6,1
O00883,2024-03-01,2024-03-08,Standard Class,C0140,Customer_140,Home Office,India,Ahmedabad,TX,643351,East,P0031,Bookcases_31,Furniture,Bookcases,728.52,2,0.3,261.6,0.3590841706473398,7,1
O00820,2024-03-01,2024-03-04,First Class,C0132,Customer_132,Consumer,India,Sydney,CA,997928,East,P0016,Accessories_16,Technology,Accessories,1123.87,3,0.2,335.28,0.2983263188802975,3,1
O00978,2024-03-02,2024-03-02,First Class,C0155,Customer_155,Home Office,Australia,Bengaluru,CA,123752,West,P0090,Accessories_90,Technology,Accessories,1105.55,1,0.0,62.3,0.0563520419700601,0,0
O00070,2024-03-02,2024-03-08,Standard Class,C0187,Customer_187,Home Office,Australia,Houston,NSW,575781,East,P0099,Storage_99,Office Supplies,Storage,633.32,4,0.0,149.92,0.2367207730689066,6,1
O00153,2024-03-02,2024-03-09,Standard Class,C0160,Customer_160,Corporate,UK,Mumbai,GJ,942393,South,P0060,Binders_60,Office Supplies,Binders,44.44,1,0.0,0.0,0.0,7,1
O00046,2024-03-02,2024-03-02,Same Day,C0020,Customer_20,Consumer,Australia,Chennai,GJ,255989,Central,P0061,Bookcases_61,Furniture,Bookcases,1217.73,4,0.2,254.48,0.2089790019133962,0,0
O00048,2024-03-03,2024-03-08,Second Class,C0205,Customer_205,Corporate,India,Ahmedabad,TX,662997,Central,P0046,Chairs_46,Furniture,Chairs,973.23,2,0.2,132.3,0.1359390894238772,5,1
O00291,2024-03-03,2024-03-07,Standard Class,C0246,Customer_246,Home Office,Australia,San Francisco,DL,941344,East,P0064,Chairs_64,Furniture,Chairs,1070.78,2,0.2,16.28,0.0152038700760193,4,0
O00384,2024-03-04,2024-03-08,Standard Class,C0182,Customer_182,Consumer,USA,San Francisco,TN,641013,East,P0019,Bookcases_19,Furniture,Bookcases,4018.25,5,0.0,862.31,0.2145983948236172,4,0
O00247,2024-03-07,2024-03-09,First Class,C0237,Customer_237,Consumer,India,Delhi,NSW,663178,South,P0092,Storage_92,Office Supplies,Storage,2097.4,5,0.2,259.73,0.1238342710021932,2,1
O00781,2024-03-07,2024-03-11,Second Class,C0063,Customer_63,Home Office,USA,Houston,NY,962061,East,P0097,Phones_97,Technology,Phones,4924.45,5,0.0,350.28,0.0711307861791672,4,1
O00564,2024-03-10,2024-03-12,First Class,C0221,Customer_221,Corporate,Australia,Houston,NY,808662,West,P0032,Bookcases_32,Furniture,Bookcases,390.62,2,0.1,19.57,0.0500998412779683,2,1
O00635,2024-03-10,2024-03-14,Standard Class,C0233,Customer_233,Corporate,India,Bengaluru,NSW,771210,East,P0059,Paper_59,Office Supplies,Paper,3602.52,5,0.1,881.08,0.2445732431742225,4,0
O00934,2024-03-10,2024-03-12,First Class,C0077,Customer_77,Corporate,Australia,Delhi,KA,870044,West,P0016,Accessories_16,Technology,Accessories,1745.0,2,0.0,192.05,0.1100573065902578,2,1
O00576,2024-03-11,2024-03-17,Standard Class,C0122,Customer_122,Home Office,Canada,Mumbai,NSW,727433,Central,P0067,Bookcases_67,Furniture,Bookcases,1852.66,2,0.0,128.04,0.0691114397676853,6,1
O00667,2024-03-11,2024-03-17,Standard Class,C0099,Customer_99,Consumer,India,Delhi,MH,599876,West,P0104,Machines_104,Technology,Machines,264.8,2,0.2,0.0,0.0,6,1
O00523,2024-03-11,2024-03-11,First Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0010,Binders_10,Office Supplies,Binders,638.28,4,0.1,91.22,0.1429153349627123,0,0
O00411,2024-03-11,2024-03-16,Second Class,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0052,Paper_52,Office Supplies,Paper,3294.84,4,0.0,728.08,0.2209758288718117,5,1
O00974,2024-03-11,2024-03-15,Standard Class,C0124,Customer_124,Consumer,India,Chennai,DL,330785,South,P0038,Storage_38,Office Supplies,Storage,2159.68,2,0.1,415.31,0.1923016372795969,4,0
O00728,2024-03-12,2024-03-12,First Class,C0232,Customer_232,Consumer,Canada,Houston,BC,560514,Central,P0028,Phones_28,Technology,Phones,2309.58,7,0.0,-8.77,-0.0037972272014825,0,0
O00235,2024-03-14,2024-03-19,Standard Class,C0166,Customer_166,Home Office,Australia,Ahmedabad,NSW,436676,Central,P0118,Phones_118,Technology,Phones,6087.69,7,0.0,1399.6,0.2299065819711581,5,0
O00869,2024-03-16,2024-03-18,Second Class,C0167,Customer_167,Consumer,UK,Chennai,GJ,444138,Central,P0103,Machines_103,Technology,Machines,101.18,1,0.0,6.91,0.0682941292745601,2,0
O00257,2024-03-16,2024-03-22,Standard Class,C0148,Customer_148,Consumer,USA,San Francisco,CA,127856,Central,P0057,Storage_57,Office Supplies,Storage,501.75,2,0.1,-5.78,-0.0115196811160936,6,1
O00584,2024-03-17,2024-03-18,First Class,C0106,Customer_106,Consumer,Canada,Mumbai,KA,368294,Central,P0094,Binders_94,Office Supplies,Binders,940.26,1,0.0,95.82,0.1019079828983472,1,0
O00313,2024-03-17,2024-03-18,First Class,C0207,Customer_207,Consumer,Canada,Sydney,MH,250322,Central,P0053,Accessories_53,Technology,Accessories,3668.63,7,0.0,376.7,0.1026813824234114,1,0
O00196,2024-03-20,2024-03-25,Standard Class,C0115,Customer_115,Corporate,USA,Ahmedabad,GJ,262491,South,P0019,Bookcases_19,Furniture,Bookcases,3951.56,4,0.0,950.74,0.2405986496472279,5,0
O00899,2024-03-20,2024-03-25,Second Class,C0004,Customer_4,Corporate,UK,Mumbai,TN,318967,South,P0058,Accessories_58,Technology,Accessories,276.4,5,0.0,7.05,0.025506512301013,5,1
O00322,2024-03-21,2024-03-25,Standard Class,C0113,Customer_113,Home Office,USA,Ahmedabad,GJ,244931,West,P0004,Chairs_4,Furniture,Chairs,4593.5,6,0.3,517.86,0.1127375639490584,4,0
O00966,2024-03-22,2024-03-26,Standard Class,C0226,Customer_226,Consumer,Australia,New York,CA,515008,East,P0024,Storage_24,Office Supplies,Storage,1781.22,6,0.0,154.73,0.086867427942646,4,0
O00430,2024-03-22,2024-03-22,First Class,C0145,Customer_145,Consumer,Australia,Ahmedabad,NY,807280,West,P0068,Tables_68,Furniture,Tables,806.16,1,0.2,126.69,0.1571524263173563,0,0
O00703,2024-03-24,2024-03-29,Second Class,C0108,Customer_108,Corporate,Australia,Ahmedabad,MH,354726,East,P0050,Tables_50,Furniture,Tables,749.34,2,0.0,67.98,0.090719833453439,5,1
O00554,2024-03-24,2024-03-31,Standard Class,C0057,Customer_57,Consumer,Canada,Houston,BC,676775,Central,P0028,Phones_28,Technology,Phones,385.71,1,0.0,98.27,0.2547769049285733,7,1
O00361,2024-03-24,2024-03-30,Standard Class,C0197,Customer_197,Corporate,UK,Ahmedabad,BC,463476,South,P0022,Phones_22,Technology,Phones,4971.12,7,0.0,237.86,0.0478483721978145,6,1
O00137,2024-03-25,2024-03-27,Second Class,C0072,Customer_72,Consumer,Australia,Mumbai,MH,307606,West,P0076,Binders_76,Office Supplies,Binders,376.2,3,0.0,117.83,0.3132110579479,2,0
O00200,2024-03-27,2024-03-28,First Class,C0218,Customer_218,Corporate,Canada,Sydney,GJ,111046,West,P0116,Binders_116,Office Supplies,Binders,2049.73,2,0.1,483.31,0.2357920311455655,1,0
O00315,2024-03-28,2024-03-29,Same Day,C0025,Customer_25,Consumer,India,Bengaluru,TX,251878,South,P0034,Machines_34,Technology,Machines,544.38,2,0.0,112.86,0.2073184172820456,1,1
O00138,2024-03-29,2024-04-05,Standard Class,C0155,Customer_155,Home Office,Australia,Bengaluru,CA,123752,West,P0084,Storage_84,Office Supplies,Storage,213.61,4,0.3,34.8,0.1629137212677308,7,1
O00108,2024-03-29,2024-04-03,Standard Class,C0108,Customer_108,Corporate,Australia,Ahmedabad,MH,354726,East,P0029,Binders_29,Office Supplies,Binders,1085.18,2,0.0,73.66,0.0678781400320684,5,0
O00999,2024-03-29,2024-04-04,Standard Class,C0216,Customer_216,Consumer,UK,Houston,MH,322320,East,P0072,Tables_72,Furniture,Tables,1366.46,2,0.0,136.61,0.0999736545526396,6,1
O00117,2024-03-30,2024-03-31,First Class,C0052,Customer_52,Corporate,Australia,San Francisco,NY,651025,East,P0058,Accessories_58,Technology,Accessories,2387.8,5,0.0,107.7,0.0451042800904598,1,0
O00250,2024-03-30,2024-04-04,Second Class,C0067,Customer_67,Consumer,India,Vancouver,KA,912831,South,P0087,Chairs_87,Furniture,Chairs,39.98,2,0.2,-10.25,-0.2563781890945473,5,1
O00483,2024-03-30,2024-04-05,Standard Class,C0019,Customer_19,Consumer,UK,Sydney,BC,414997,Central,P0012,Machines_12,Technology,Machines,227.94,3,0.0,-12.14,-0.0532596297271211,6,1
O00348,2024-03-31,2024-04-06,Standard Class,C0061,Customer_61,Consumer,Canada,Chennai,KA,178623,East,P0004,Chairs_4,Furniture,Chairs,396.8,4,0.0,87.98,0.2217237903225806,6,1
O00449,2024-04-01,2024-04-07,Standard Class,C0245,Customer_245,Consumer,USA,Sydney,CA,793264,East,P0014,Bookcases_14,Furniture,Bookcases,972.94,1,0.0,250.26,0.2572203835796657,6,1
O00186,2024-04-03,2024-04-07,Standard Class,C0017,Customer_17,Consumer,India,Bengaluru,KA,119816,Central,P0055,Tables_55,Furniture,Tables,748.12,1,0.1,103.21,0.1379591509383521,4,0
O00267,2024-04-03,2024-04-06,First Class,C0027,Customer_27,Consumer,Canada,Mumbai,GJ,626047,East,P0035,Chairs_35,Furniture,Chairs,507.92,7,0.0,100.33,0.1975311072609859,3,1
O00350,2024-04-04,2024-04-06,Second Class,C0005,Customer_5,Consumer,USA,San Francisco,BC,932672,Central,P0017,Paper_17,Office Supplies,Paper,3467.8,7,0.0,808.04,0.2330122844454697,2,0
O00675,2024-04-05,2024-04-11,Standard Class,C0085,Customer_85,Consumer,Australia,Ahmedabad,NSW,779520,East,P0064,Chairs_64,Furniture,Chairs,385.92,4,0.1,8.79,0.0227767412935323,6,1
O00388,2024-04-06,2024-04-11,Standard Class,C0201,Customer_201,Corporate,Australia,New York,TN,791757,East,P0101,Binders_101,Office Supplies,Binders,4825.69,7,0.2,411.66,0.0853059355242462,5,0
O00666,2024-04-07,2024-04-08,Same Day,C0078,Customer_78,Consumer,India,Bengaluru,MH,436199,West,P0026,Storage_26,Office Supplies,Storage,1070.78,2,0.0,283.19,0.2644707596331646,1,1
O00600,2024-04-07,2024-04-09,First Class,C0106,Customer_106,Consumer,Canada,Mumbai,KA,368294,Central,P0063,Paper_63,Office Supplies,Paper,540.02,2,0.1,164.71,0.3050072219547424,2,1
O00671,2024-04-07,2024-04-10,Second Class,C0010,Customer_10,Corporate,USA,Bengaluru,DL,765755,South,P0065,Storage_65,Office Supplies,Storage,58.81,6,0.1,3.75,0.0637646658731508,3,0
O00448,2024-04-07,2024-04-11,Standard Class,C0159,Customer_159,Consumer,USA,New York,MH,216739,South,P0095,Tables_95,Furniture,Tables,3820.13,6,0.2,172.46,0.045145060508412,4,0
O00508,2024-04-09,2024-04-12,Second Class,C0099,Customer_99,Consumer,India,Delhi,MH,599876,West,P0078,Accessories_78,Technology,Accessories,2019.24,2,0.0,370.93,0.1836978269051722,3,0
O00399,2024-04-10,2024-04-16,Standard Class,C0089,Customer_89,Home Office,Australia,New York,TN,427073,West,P0009,Paper_9,Office Supplies,Paper,540.92,1,0.0,121.5,0.2246173186423131,6,1
O00663,2024-04-10,2024-04-14,Standard Class,C0127,Customer_127,Home Office,Canada,Houston,CA,307990,West,P0119,Binders_119,Office Supplies,Binders,6569.76,6,0.0,260.55,0.039658982976547,4,0
O00367,2024-04-10,2024-04-11,First Class,C0104,Customer_104,Consumer,USA,San Francisco,BC,510543,South,P0036,Tables_36,Furniture,Tables,3094.23,3,0.0,0.0,0.0,1,0
O00551,2024-04-11,2024-04-16,Second Class,C0103,Customer_103,Consumer,USA,Ahmedabad,TX,166358,East,P0013,Chairs_13,Furniture,Chairs,100.87,7,0.0,3.87,0.038366213938733,5,1
O00438,2024-04-11,2024-04-11,Same Day,C0110,Customer_110,Consumer,USA,Bengaluru,NY,626486,East,P0066,Chairs_66,Furniture,Chairs,913.49,1,0.0,207.64,0.2273040755782767,0,0
O00441,2024-04-11,2024-04-16,Second Class,C0072,Customer_72,Consumer,Australia,Mumbai,MH,307606,West,P0042,Accessories_42,Technology,Accessories,558.24,1,0.1,59.58,0.1067282889079965,5,1
O00998,2024-04-12,2024-04-13,First Class,C0146,Customer_146,Consumer,Australia,Delhi,NY,783889,East,P0063,Paper_63,Office Supplies,Paper,2516.12,4,0.0,339.14,0.1347868941067993,1,0
O00744,2024-04-13,2024-04-16,Second Class,C0028,Customer_28,Consumer,USA,Vancouver,BC,881452,Central,P0003,Chairs_3,Furniture,Chairs,3019.58,6,0.2,428.76,0.1419932573404248,3,0
O00165,2024-04-14,2024-04-18,Standard Class,C0165,Customer_165,Consumer,USA,Mumbai,DL,488822,South,P0116,Binders_116,Office Supplies,Binders,184.51,1,0.2,26.96,0.1461167416400195,4,0
O00309,2024-04-15,2024-04-18,Second Class,C0250,Customer_250,Home Office,Australia,New York,NY,707847,South,P0052,Paper_52,Office Supplies,Paper,5203.8,5,0.0,-42.58,-0.0081824820323609,3,0
O00495,2024-04-15,2024-04-15,Same Day,C0160,Customer_160,Corporate,UK,Mumbai,GJ,942393,South,P0004,Chairs_4,Furniture,Chairs,945.48,4,0.0,226.52,0.2395820112535431,0,0
O00880,2024-04-16,2024-04-22,Standard Class,C0154,Customer_154,Consumer,USA,Delhi,TN,422918,South,P0119,Binders_119,Office Supplies,Binders,4938.96,6,0.0,988.37,0.2001170286862011,6,1
O00126,2024-04-17,2024-04-23,Standard Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0008,Machines_8,Technology,Machines,4525.68,5,0.2,878.85,0.1941918120591822,6,1
